NON_ANALYSIS</l>          DUE_TO_LT_PROC_HANG</r></p></e>
NON_ANALYSIS</l>          DUE_TO_LT_PROC_HANG</r></p></e>
NON_ANALYSIS</l>          DUE_TO_LT_PROC_HANG</r></p></e>
vem	prn	hvem	prn
ingenting	prn	ingenting	prn
någonting	prn	noe	prn
nånting	prn	noe	prn
samtlig	prn	samtlige	det
allesammans	prn	all	det
många	det	mange	det
hur_många	det	hvor_mange	det
två	det	to	det
tre	det	tre	det
fyra	det	fire	det
fem	det	fem	det
sex	det	seks	det
sju	det	sju	det
åtta	det	åtte	det
nio	det	ni	det
tio	det	ti	det
hundra	det	hundre	det
tusen	det	tusen	det
mil	det	mil	det
tusentals	det	tusental	n
a-vitamin	n	a-vitamin	n
abborre	n	abbor	n
abbot	n	abbed	n
abbé	n	abbed	n
abdikation	n	abdikasjon	n
aberration	n	aberrasjon	n
ablativ	n	ablativ	n
abonnemang	n	abonnement	n
abonnent	n	abonnent	n
aborigin	n	aborigin	n
abort	n	abort	n
absolutism	n	absolutisme	n
abstinens	n	abstinens	n
abstrakt	n	abstrakt	n
abstraktion	n	abstraksjon	n
absurditet	n	absurditet	n
acceleration	n	akselerasjon	n
accent	n	aksent	n
accept	n	aksept	n
accept	n	aksept	n
acklamation	n	akklamasjon	n
ackompanjemang	n	akkompagnement	n
ackord	n	akkord	n
ackumulation	n	akkumulasjon	n
ackusativ	n	akkusativ	n
adaptation	n	adaptasjon	n
adaption	n	adapsjon	n
addition	n	addisjon	n
adel	n	adel	n
adelsbrev	n	adelsbrev	n
adelskalender	n	adelskalender	n
adelskap	n	adelskap	n
adelskap	n	adelskap	n
adelsprivilegium	n	adelsprivilegium	n
adjektiv	n	adjektiv	n
adjunkt	n	adjunkt	n
adjutant	n	adjutant	n
administration	n	administrasjon	n
administratör	n	administrator	n
adoption	n	adopsjon	n
adoptivbarn	n	adoptivbarn	n
adrenalin	n	adrenalin	n
adressat	n	adressat	n
adventist	n	adventist	n
adventskalender	n	adventskalender	n
adverb	n	adverb	n
adverbial	n	adverbial	n
advers	n	ave	n
advokat	n	advokat	n
aerodynamik	n	aerodynamikk	n
aerosol	n	aerosol	n
affekt	n	affekt	n
affinitet	n	affinitet	n
affisch	n	plakat	n
affisch	n	poster	n
affix	n	affiks	n
affär	n	affære	n
affär	n	butikk	n
affärsbank	n	handelsbank	n
affärsbrev	n	forretningsbrev	n
affärskedja	n	butikk-kjede	n
affärsman	n	forretningsmann	n
afghan	n	afghan	n
aga	n	ave	n
agat	n	agat	n
agenda	n	agenda	n
agent	n	agens	n
agent	n	agent	n
agent	n	spion	n
agentfilm	n	agentfilm	n
agentur	n	agentur	n
agerande	n	handel	n
aggregat	n	aggregat	n
aggression	n	aggresjon	n
aggressivitet	n	aggressivitet	n
agitation	n	agitasjon	n
agitator	n	agitator	n
agrar	n	agrar	n
agronom	n	agronom	n
agronomi	n	agronomi	n
aids	n	aids	n
air	n	air	n
akademi	n	akademi	n
akantus	n	akantus	n
akilleshäl	n	akilleshæl	n
akrobat	n	akrobat	n
akrobatik	n	akrobatikk	n
akromegali	n	akromegali	n
akronym	n	akronym	n
akryl	n	akryl	n
akryl	n	akryl	n
aktie	n	aksje	n
aktiebolag	n	aksjeselskap	n
aktiebrev	n	aksje	n
aktiekapital	n	aksjekapital	n
aktiemajoritet	n	aksjemajoritet	n
aktieägare	n	aksjonær	n
aktion	n	aksjon	n
aktionsradie	n	aksjonsradius	n
aktivist	n	aktivist	n
aktivitet	n	aktivitet	n
aktivum	n	aktivum	n
aktor	n	aktor	n
aktris	n	skuespiller	n
aktualitet	n	aktualitet	n
aktör	n	aktør	n
aktör	n	skuespiller	n
akupunktur	n	akupunktur	n
akustik	n	akustikk	n
akut	n	akutt	n
akvakultur	n	akvakultur	n
akvarell	n	akvarell	n
akvariefisk	n	akvariefisk	n
akvavit	n	akevitt	n
alarm	n	alarm	n
alba	n	alba	n
albanska	n	albansk	n
albatross	n	albatross	n
albinism	n	albinisme	n
albino	n	albino	n
album	n	album	n
alfabet	n	alfabet	n
alg	n	alge	n
algebra	n	algebra	n
algoritm	n	algoritme	n
alibi	n	alibi	n
alkfågel	n	alkefugl	n
alkohol	n	alkohol	n
alkoholism	n	alkoholisme	n
alkoholist	n	alkoholiker	n
alkoholist	n	alkoholist	n
alkyl	n	alkyl	n
allegori	n	allegori	n
allergi	n	allergi	n
allhelgonadag	n	allehelgensdag	n
allians	n	allianse	n
alligator	n	alligator	n
allmänprevention	n	allmennprevensjon	n
allrum	n	allrom	n
allting	n	allting	n
allusion	n	allusjon	n
allvar	n	alvor	n
allé	n	allé	n
alm	n	alm	n
almanacka	n	kalender	n
aloe	n	aloe	n
alpinist	n	alpinist	n
alstring	n	kreativitet	n
alt	n	alt	n
alt	n	alt	n
altan	n	altan	n
altare	n	alter	n
alteration	n	alterasjon	n
alternativ	n	alternativ	n
altruism	n	altruisme	n
amalgam	n	amalgam	n
amanuens	n	amanuens	n
amaryllis	n	amaryllis	n
amatör	n	amatør	n
ambassad	n	ambassade	n
ambassadör	n	ambassadør	n
ambition	n	ambisjon	n
ambivalens	n	ambivalens	n
ambrosia	n	ambrosia	n
ambulans	n	ambulanse	n
ambulerande	n	mobil	n
amerikan	n	amerikaner	n
amerikanare	n	amerikaner	n
amerikanska	n	amerikansk	n
amfetamin	n	amfetamin	n
amiral	n	admiral	n
ammoniak	n	ammoniakk	n
ammunition	n	ammunisjon	n
amorin	n	amorin	n
amorin	n	erot	n
ampel	n	ampel	n
ampere	n	ampere	n
amplitud	n	amplitude	n
ampull	n	ampulle	n
amputation	n	amputasjon	n
amt	n	amt	n
amt	n	fylke	n
amulett	n	amulett	n
anakonda	n	anakonda	n
anakronism	n	anakronisme	n
analfabet	n	analfabet	n
analfabetism	n	analfabetisme	n
analogi	n	analogi	n
analys	n	analyse	n
ananas	n	ananas	n
anarki	n	anarki	n
anarkism	n	anarkisme	n
anarkist	n	anarkist	n
anatomi	n	anatomi	n
anbud	n	forslag	n
anciennitet	n	ansiennitet	n
anda	n	ånde	n
andedrag	n	andedrag	n
andel	n	andel	n
andmat	n	andmat	n
andning	n	pust	n
andrake	n	andrik	n
andreaskors	n	andreaskors	n
anekdot	n	anekdote	n
anemi	n	anemi	n
anestesi	n	anestesi	n
anfall	n	anfall	n
anfall	n	angrep	n
anfall	n	overfall	n
anfallare	n	angriper	n
anfallsvinkel	n	innfallsvinkel	n
anförande	n	innlegg	n
anförande	n	tale	n
angina	n	angina	n
angrepp	n	angrep	n
angrepp	n	attakk	n
angripare	n	angriper	n
anhängare	n	tilhenger	n
animation	n	animasjon	n
anis	n	anis	n
anisett	n	anisette	n
ankare	n	anker	n
tänkare	n	tenker	n
ankdamm	n	andedam	n
anklagelse	n	anklage	n
anknytning	n	tilknytning	n
ankomst	n	ankomst	n
anlag	n	anlegg	n
anledning	n	anledning	n
anledning	n	grunn	n
anlete	n	andlet	n
anlete	n	ansikt	n
anletsdrag	n	ansiktsdrag	n
anletsdrag	n	ansiktstrekk	n
anlopp	n	tilløp	n
anläggning	n	anlegg	n
anläggning	n	facilitet	n
anläggning	n	fasilitet	n
anmärkning	n	merknad	n
annex	n	anneks	n
annons	n	annonse	n
anod	n	anode	n
anonymitet	n	anonymitet	n
anorak	n	anorakk	n
anorexi	n	anoreksi	n
anrättning	n	anretning	n
ansats	n	ansats	n
ansats	n	tilløp	n
anseende	n	anseelse	n
ansikte	n	andlet	n
ansikte	n	ansikt	n
ansiktsdrag	n	ansiktsdrag	n
ansiktsdrag	n	ansiktstrekk	n
ansiktsuttryck	n	ansiktsuttrykk	n
ansjovis	n	ansjos	n
anslag	n	anslag	n
anslag	n	oppslag	n
anslutning	n	forbindelse	n
anslutning	n	tilslutning	n
anspråk	n	krav	n
anstalt	n	anstalt	n
ansträngning	n	anstrengelse	n
ansvar	n	ansvar	n
ansökan	n	søknad	n
ansökning	n	søknad	n
antabus	n	antabus	n
antagande	n	antakelse	n
antagonist	n	antagonist	n
antal	n	antall	n
anteckning	n	notat	n
antihjälte	n	antihelt	n
antik	n	antikvitet	n
antiklimax	n	antiklimaks	n
antiklimax	n	antiklimaks	n
antikrist	n	antikrist	n
antikropp	n	antistoff	n
antikva	n	antikva	n
antikvariat	n	antikvariat	n
antikvarie	n	antikvar	n
antikvitet	n	antikvitet	n
antipati	n	antipati	n
antisemit	n	antisemitt	n
antisemitism	n	antisemittisme	n
antologi	n	antologi	n
antropolog	n	antropolog	n
antropologi	n	antropologi	n
antroposof	n	antroposof	n
antroposofi	n	antroposofi	n
anus	n	anus	n
användande	n	bruk	n
användare	n	bruker	n
användarnamn	n	brukernavn	n
användning	n	bruk	n
apa	n	apekatt	n
apart	n	særpreg	n
apartheid	n	apartheid	n
apati	n	apati	n
apelsin	n	appelsin	n
aperitif	n	aperitiff	n
apokalyps	n	apokalypse	n
apologet	n	apologet	n
apologi	n	apologi	n
apostel	n	apostel	n
apotek	n	apotek	n
apparat	n	apparat	n
apparatur	n	apparatur	n
apparition	n	apparisjon	n
appell	n	appell	n
appellant	n	appellant	n
appendix	n	appendiks	n
appendix	n	vedlegg	n
applikation	n	applikasjon	n
applåd	n	applaus	n
aprikos	n	aprikos	n
april	n	april	n
aptit	n	appetitt	n
ar	n	ar	n
ar	n	arr	n
arabiska	n	arabisk	n
arabist	n	arabist	n
arameiska	n	arameisk	n
arbetare	n	arbeider	n
arbete	n	arbeid	n
arbete	n	arbeide	n
arbete	n	yrke	n
arbetsdag	n	arbeidsdag	n
arbetsförhållande	n	arbeidsforhold	n
arbetsinsats	n	arbeidsinnsats	n
arbetskamrat	n	arbeidskamerat	n
arbetskonflikt	n	arbeidskonflikt	n
arbetsliv	n	arbeidsliv	n
arbetsliv	n	yrkesliv	n
arbetsmarknad	n	arbeidsmarknad	n
arbetsmiljö	n	arbeidsmiljø	n
arbetsnamn	n	arbeidstittel	n
arbetsnarkoman	n	arbeidsnarkoman	n
arbetsplats	n	arbeidsplass	n
arbetsstycke	n	arbeidsstykke	n
arbetssätt	n	arbeidsmetode	n
arbetstakt	n	arbeidstempo	n
arbetstillfälle	n	jobb	n
arbetstillstånd	n	arbeidsløyve	n
arbetstvist	n	arbeidskonflikt	n
areal	n	areal	n
arena	n	arena	n
argument	n	argument	n
argumentation	n	argumentasjon	n
aristokrat	n	aristokrat	n
aritmetik	n	aritmetikk	n
arkad	n	arkade	n
arkeologi	n	arkeologi	n
arketyp	n	arketyp	n
arkitekt	n	arkitekt	n
arkitektur	n	arkitektur	n
arkiv	n	arkiv	n
arm	n	arm	n
armada	n	armada	n
armatur	n	armatur	n
armband	n	armband	n
armband	n	armbånd	n
armbandsur	n	armbåndsur	n
armborst	n	armbrøst	n
armbrott	n	armbrott	n
armeniska	n	armensk	n
armeringsjärn	n	armeringsjern	n
armkrok	n	armkrok	n
armé	n	armé	n
arom	n	aroma	n
arr	n	arr	n
arrangemang	n	arrangement	n
arrangör	n	arrangør	n
arrest	n	arrest	n
arrestant	n	arrestant	n
arrogans	n	arroganse	n
arsenik	n	arsenikk	n
artikel	n	artikkel	n
artikel	n	oppsett	n
artillerield	n	artillerield	n
artist	n	artist	n
artär	n	arterie	n
arv	n	arv	n
arvegods	n	arvegods	n
arvfiende	n	arvefiende	n
arvinge	n	arving	n
arvode	n	honorar	n
arvsanlag	n	arveanlegg	n
arvsfaktor	n	arveanlegg	n
arvskifte	n	skifte	n
arvsrätt	n	arverett	n
asbest	n	asbest	n
asfalt	n	asfalt	n
asiat	n	asiat	n
ask	n	ask	n
askenas	n	jøde	n
asket	n	asket	n
aspekt	n	aspekt	n
aspekt	n	aspekt	n
aspirant	n	aspirant	n
aspiration	n	aspirasjon	n
assessor	n	assessor	n
assimilation	n	assimilasjon	n
assistans	n	assistanse	n
assistent	n	assistent	n
association	n	assosiasjon	n
assonans	n	assonans	n
assurans	n	assuranse	n
asterisk	n	asterisk	n
asteroid	n	asteroide	n
astma	n	astma	n
astrofysik	n	astrofysikk	n
astrolog	n	astrolog	n
astrologi	n	astrologi	n
astronaut	n	astronaut	n
astronom	n	astronom	n
astronomi	n	astronomi	n
asyl	n	asyl	n
asymmetri	n	asymmetri	n
ateism	n	ateisme	n
ateist	n	ateist	n
atlas	n	atlas	n
atlas	n	atlas	n
atlas	n	kartverk	n
atlet	n	atlet	n
atmosfär	n	atmosfære	n
atoll	n	atoll	n
atom	n	atom	n
atomenergi	n	atomenergi	n
atomklocka	n	atomur	n
atomkärna	n	atomkjerne	n
atomnummer	n	atomnummer	n
atomreaktor	n	atomreaktor	n
atomubåt	n	atomubåt	n
atomur	n	atomur	n
attaché	n	attaché	n
attack	n	angrep	n
attack	n	attakk	n
attentat	n	attentat	n
attest	n	attest	n
attityd	n	attityde	n
attityd	n	holdning	n
attraktion	n	attraksjon	n
attribut	n	attributt	n
aubergine	n	aubergine	n
audiens	n	audiens	n
auditorium	n	auditorium	n
augusti	n	august	n
auktion	n	auksjon	n
auktionist	n	auksjonarius	n
auktionsförrättare	n	auksjonarius	n
auktionsutropare	n	auksjonarius	n
auktorisation	n	autorisasjon	n
auktoritet	n	autoritet	n
aula	n	aula	n
aura	n	aura	n
autism	n	autisme	n
autodafé	n	autodafé	n
autodidakt	n	autodidakt	n
autograf	n	autograf	n
autoklav	n	autoklav	n
autokrat	n	autokrat	n
automat	n	automat	n
automatik	n	automatikk	n
automation	n	automasjon	n
automatvapen	n	automatvåpen	n
automobil	n	automobil	n
autonomi	n	autonomi	n
autopilot	n	autopilot	n
autostrada	n	autostrada	n
avancemang	n	promosjon	n
avantgardist	n	avantgardist	n
avbetalning	n	avdrag	n
avbild	n	avbilde	n
avbrott	n	avbrott	n
avbräck	n	avbrekk	n
avbytare	n	reserve	n
avdrag	n	avdrag	n
avel	n	al	n
avel	n	avl	n
avelshingst	n	avlshingst	n
avers	n	ave	n
aversion	n	aversjon	n
avfall	n	avfall	n
avfall	n	mo	n
avfall	n	rask	n
avflöde	n	avløp	n
avföringsmedel	n	avføringsmiddel	n
avgift	n	gebyr	n
avglans	n	avglans	n
avgrund	n	avgrunn	n
avgud	n	avgud	n
avgång	n	avgang	n
avgörande	n	avgjørelse	n
avkomma	n	avkom	n
avlopp	n	avløp	n
avmarsch	n	avmarsj	n
avocado	n	avokado	n
avokado	n	avokado	n
avsats	n	avsats	n
avseende	n	betydning	n
avseende	n	hensyn	n
avsikt	n	hensikt	n
avsked	n	avskjed	n
avsked	n	oppsigelse	n
avskildhet	n	isolasjon	n
avskrap	n	avfall	n
avskrap	n	mo	n
avskrap	n	rask	n
avskräde	n	avfall	n
avskräde	n	mo	n
avskräde	n	rask	n
avskum	n	avskum	n
avsky	n	avsky	n
avslag	n	avslag	n
avsmak	n	avsmak	n
avsnitt	n	avsnitt	n
avstamp	n	sats	n
avsteg	n	avvik	n
avstånd	n	avstand	n
avsändare	n	avsender	n
avtryck	n	avtrykk	n
avvikande	n	avvik	n
avvikelse	n	avvik	n
ax	n	aks	n
axel	n	akse	n
axelklaff	n	skulderklapp	n
axiom	n	aksiom	n
ayatolla	n	ayatolla	n
b-vitamin	n	b-vitamin	n
baby	n	baby	n
baby	n	spedbarn	n
back	n	back	n
backe	n	bakke	n
backe	n	brett	n
backhand	n	backhand	n
bad	n	bad	n
badhus	n	dusjkabinett	n
badkar	n	badekar	n
badrum	n	baderom	n
badrum	n	dusjrom	n
badsalt	n	badesalt	n
bag	n	bag	n
bag	n	bak	n
bag	n	bakk	n
bagageutrymme	n	bagasjerom	n
bagare	n	baker	n
bageri	n	bakeri	n
baguette	n	bagett	n
bajonett	n	bajonett	n
bak	n	bag	n
bak	n	bak	n
bak	n	bak	n
bak	n	bakk	n
bak	n	bak	n
bak	n	bak	n
bakben	n	bakbein	n
bakben	n	bakben	n
bakdel	n	bakdel	n
bakfylla	n	bakrus	n
bakfylla	n	bakrus	n
bakgrund	n	bakgrunn	n
bakgrund	n	fond	n
bakgrundsmusik	n	bakgrunnsmusikk	n
bakkant	n	bakkant	n
bakljus	n	baklys	n
baklucka	n	bagasjerom	n
bakning	n	bakst	n
bakpulver	n	bakepulver	n
bakslag	n	bakslag	n
baksmälla	n	bakrus	n
baksmälla	n	bakrus	n
bakström	n	kjølvann	n
bakstycke	n	bakstykke	n
bakterie	n	bakterie	n
bakteriekultur	n	bakteriekultur	n
bakverk	n	bakverk	n
bakväg	n	bakveg	n
bakväg	n	bakvei	n
bal	n	bal	n
bal	n	ball	n
balans	n	balanse	n
baldakin	n	baldakin	n
balett	n	ballett	n
balja	n	belg	n
balk	n	bjelke	n
balkong	n	balkong	n
ballad	n	ballade	n
ballast	n	ballast	n
ballong	n	ballong	n
balsal	n	ballsal	n
balsam	n	balsam	n
bambu	n	bambus	n
banalitet	n	banalitet	n
banan	n	banan	n
bananrepublik	n	bananrepublikk	n
band	n	band	n
band	n	bann	n
band	n	bind	n
band	n	bånd	n
bandit	n	banditt	n
bandy	n	bandy	n
baner	n	banner	n
banesår	n	banesår	n
banjo	n	banjo	n
bank	n	bank	n
bank	n	bank	n
bank	n	banke	n
bank	n	knakk	n
bank	n	knakk	n
bank	n	skrubb	n
bankett	n	bank	n
bankett	n	bank	n
bankett	n	knakk	n
bankett	n	knakk	n
bankett	n	skrubb	n
bankkonto	n	bankkonto	n
bann	n	band	n
bann	n	bann	n
bannbulla	n	bannbulle	n
banrekord	n	banerekord	n
bantning	n	slankekur	n
baptist	n	baptist	n
bar	n	bar	n
bar	n	bar	n
barack	n	låve	n
barbar	n	barbar	n
barberare	n	barber	n
bardisk	n	bardisk	n
bardun	n	bardun	n
barett	n	bar	n
barett	n	bar	n
barfrost	n	barfrost	n
bark	n	bark	n
barlast	n	ballast	n
barn	n	barn	n
barnbarn	n	barnebarn	n
barnbidrag	n	barnebidrag	n
barndaghem	n	barnehage	n
barndom	n	barndom	n
barndop	n	barnedåp	n
barnhem	n	barneheim	n
barnsko	n	barnesko	n
barock	n	barokk	n
barometer	n	barometer	n
baron	n	baron	n
barr	n	bar	n
barr	n	barre	n
barr	n	skranke	n
barriär	n	barriere	n
barrskog	n	barskog	n
barrskog	n	nåleskog	n
barrträd	n	bartre	n
barrträd	n	nåletre	n
barservering	n	bar	n
barservering	n	bar	n
bartender	n	bartender	n
baryton	n	baryton	n
bas	n	base	n
basalt	n	basalt	n
basar	n	basar	n
baseball	n	baseball	n
basilika	n	basilika	n
basilika	n	basill	n
basilisk	n	basilisk	n
basis	n	basis	n
basist	n	bassist	n
basket	n	basketball	n
basketboll	n	basketball	n
baskiska	n	baskisk	n
basse	n	basse	n
bassäng	n	basseng	n
bastard	n	bastard	n
bastard	n	lausunge	n
bastion	n	bastion	n
bastu	n	sauna	n
basun	n	basun	n
batalj	n	batalje	n
bataljon	n	bataljon	n
batik	n	batikk	n
batteri	n	batteri	n
batteriradio	n	batteriradio	n
bautasten	n	bautastein	n
bauxit	n	bauksitt	n
bauxit	n	bauxitt	n
bazooka	n	bazooka	n
bebis	n	baby	n
bebyggelse	n	bebyggelse	n
becquerel	n	becquerel	n
bedrägeri	n	bedrageri	n
beduin	n	beduin	n
bedömning	n	bedømmelse	n
bedömning	n	revisjon	n
befordran	n	promosjon	n
begonia	n	begonia	n
begravning	n	begravelse	n
begrepp	n	begrep	n
begränsning	n	begrensning	n
begynnelse	n	begynnelse	n
begär	n	beger	n
begär	n	begjær	n
begär	n	gir	n
begåvning	n	talent	n
begåvning	n	talent	n
behag	n	behag	n
behaviorism	n	behaviorisme	n
behov	n	behov	n
behållare	n	tank	n
behörighet	n	kompetanse	n
beklädnad	n	kledning	n
bekostnad	n	bekostning	n
bekräftelse	n	bekreftelse	n
belopp	n	beløp	n
belägg	n	belegg	n
beläggning	n	belegg	n
bemärkelsedag	n	betydning	n
ben	n	ben	n
benjamin	n	benjamin	n
benmjöl	n	beinmel	n
bensin	n	bensin	n
bensinmack	n	bensinstasjon	n
bensinmotor	n	bensinmotor	n
bensinstation	n	bensinstasjon	n
bensintank	n	bensintank	n
benägenhet	n	tilbøyelighet	n
benämning	n	benevnelse	n
benämning	n	betegnelse	n
benämning	n	nemne	n
beredning	n	forarbeid	n
beredning	n	forberedelse	n
berg	n	berg	n
berg	n	fjell	n
berggrund	n	berggrunn	n
bergstopp	n	bergnabb	n
bergstopp	n	bergnebb	n
bergstopp	n	fjelltopp	n
bergstopp	n	hovde	n
beriberi	n	beriberi	n
beräkning	n	kalkyle	n
berättare	n	forteller	n
beröm	n	godlåt	n
beröm	n	godord	n
beröm	n	skryt	n
berömmelse	n	berømmelse	n
besked	n	beskjed	n
besked	n	svar	n
beskrivning	n	beskrivelse	n
beskydd	n	beskyttelse	n
beskärm	n	beskyttelse	n
beslag	n	beslag	n
beslut	n	avgjørelse	n
beslut	n	beslutning	n
beslut	n	dekret	n
best	n	dyr	n
bestick	n	bestikk	n
bestick	n	bestikk	n
bestick	n	dekketøy	n
bestämmelse	n	bestemmelse	n
bestånd	n	bistand	n
besvikelse	n	skuffelse	n
besvär	n	besvær	n
besvär	n	bry	n
besvär	n	plunder	n
besvärsskrift	n	klageskriv	n
besättning	n	besetning	n
besättning	n	mannskap	n
besök	n	besøk	n
beta	n	beta	n
betalningsbalans	n	betalingsbalanse	n
beteckning	n	betegnelse	n
beteende	n	vandel	n
betong	n	betong	n
betongbädd	n	betongfundament	n
betonggolv	n	betonggolv	n
bett	n	bit	n
bett	n	bitt	n
betydande	n	betydning	n
betydelse	n	betydning	n
betyg	n	karakter	n
betygsskala	n	karakterskala	n
bevis	n	bevis	n
bevis	n	prov	n
bevisning	n	bevis	n
bevisning	n	prov	n
bh	n	bh	n
bibel	n	bibel	n
bibelcitat	n	bibelsitat	n
bibelhandskrift	n	bibelhåndskrift	n
bibelord	n	bibelord	n
bibliografi	n	bibliografi	n
bibliotek	n	bibliotek	n
biceps	n	biceps	n
bidrag	n	bidrag	n
bidragsförskott	n	barnebidrag	n
biennal	n	biennale	n
biff	n	biff	n
bigamist	n	bigamist	n
bihang	n	vedheng	n
bikini	n	bikini	n
biktstol	n	skriftestol	n
bikupa	n	bikube	n
bil	n	bil	n
bilbatteri	n	bilbatteri	n
bild	n	bilde	n
bildning	n	dannelse	n
bildskärm	n	bildeskjerm	n
bildäck	n	bildekk	n
bilfabrik	n	bilfabrikk	n
bilförare	n	bilfører	n
bilism	n	motorsport	n
bilist	n	bilist	n
biljard	n	biljard	n
biljardbord	n	biljardbord	n
biljardsalong	n	biljardsalong	n
biljett	n	billett	n
